latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.37377,96.88273,333.86,0.52,0.41,2024-11-23,06:31,N,nominal,2.0NRT,294.81,5.19,D
17.36334,96.82426,340.79,0.52,0.42,2024-11-23,06:31,N,nominal,2.0NRT,297.39,7.25,D
17.32881,96.54235,335.02,0.54,0.42,2024-11-23,06:31,N,nominal,2.0NRT,300.86,3.88,D
17.22556,95.85728,350.68,0.4,0.44,2024-11-23,06:31,N,nominal,2.0NRT,295.73,8.89,D
17.37856,96.64232,327.36,0.53,0.42,2024-11-23,06:31,N,low,2.0NRT,300.24,1.53,D
17.3833,96.6466,331.34,0.53,0.42,2024-11-23,06:31,N,nominal,2.0NRT,299.93,2.14,D
17.37145,96.53424,327.69,0.54,0.42,2024-11-23,06:31,N,low,2.0NRT,300.45,2.72,D
23.09678,94.07683,327.04,0.4,0.44,2024-11-23,06:31,N,low,2.0NRT,301.02,1.99,D
23.37033,94.03691,330.95,0.4,0.44,2024-11-23,06:31,N,nominal,2.0NRT,297.08,8.12,D
23.37438,94.03602,344.85,0.4,0.44,2024-11-23,06:31,N,nominal,2.0NRT,298.47,8.12,D
24.63565,98.28489,330.85,0.39,0.36,2024-11-23,06:31,N,nominal,2.0NRT,287.65,5.33,D
22.68486,87.54332,325.98,0.51,0.66,2024-11-23,06:31,N,nominal,2.0NRT,294.18,3,D
22.77856,87.42381,327.6,0.52,0.67,2024-11-23,06:31,N,nominal,2.0NRT,295.74,4.82,D
24.15259,91.32082,338.6,0.56,0.52,2024-11-23,06:31,N,nominal,2.0NRT,298.52,5.46,D
24.15145,91.31532,325.97,0.56,0.52,2024-11-23,06:31,N,low,2.0NRT,299.26,5.46,D
24.15205,91.31828,345.9,0.56,0.52,2024-11-23,06:31,N,nominal,2.0NRT,299.52,8.75,D
24.16507,91.23947,327.3,0.57,0.52,2024-11-23,06:31,N,nominal,2.0NRT,295.2,1.96,D
23.48154,87.83089,327.26,0.48,0.64,2024-11-23,06:31,N,nominal,2.0NRT,294.91,2.85,D
23.48523,87.8313,330.38,0.47,0.64,2024-11-23,06:31,N,nominal,2.0NRT,295.34,2.86,D
26.56629,101.67133,327.13,0.43,0.38,2024-11-23,06:31,N,low,2.0NRT,301,5.45,D
26.56643,101.67281,328.12,0.43,0.38,2024-11-23,06:31,N,low,2.0NRT,300.8,4.78,D
26.57638,101.66668,340.44,0.43,0.38,2024-11-23,06:31,N,nominal,2.0NRT,303.39,5.22,D
26.53806,94.85291,327.46,0.49,0.4,2024-11-23,06:31,N,nominal,2.0NRT,289.38,3.28,D
25.6911,88.12993,326.34,0.41,0.61,2024-11-23,06:31,N,nominal,2.0NRT,291.25,2.47,D
26.74986,91.19582,329.61,0.51,0.49,2024-11-23,06:31,N,nominal,2.0NRT,294.99,3.45,D
18.3997,100.12656,335.2,0.39,0.36,2024-11-23,06:31,N,nominal,2.0NRT,299.91,2.26,D
18.40303,100.12598,329.8,0.39,0.36,2024-11-23,06:31,N,low,2.0NRT,301.28,2.84,D
17.92585,96.79926,326.93,0.51,0.41,2024-11-23,06:31,N,low,2.0NRT,299.22,1.89,D
18.12847,97.92406,326.76,0.45,0.39,2024-11-23,06:31,N,low,2.0NRT,300.36,2.16,D
17.91722,96.6394,327.27,0.52,0.42,2024-11-23,06:31,N,low,2.0NRT,299.37,2.34,D
17.92816,96.61179,331.6,0.53,0.42,2024-11-23,06:31,N,nominal,2.0NRT,299.78,3.27,D
17.93199,96.61107,343.15,0.53,0.42,2024-11-23,06:31,N,nominal,2.0NRT,298.17,3.27,D
17.94382,96.58832,328.61,0.53,0.42,2024-11-23,06:31,N,low,2.0NRT,301.03,2.68,D
17.96315,96.67638,332.02,0.52,0.42,2024-11-23,06:31,N,nominal,2.0NRT,300.98,2.3,D
17.95235,96.59181,336.28,0.53,0.42,2024-11-23,06:31,N,nominal,2.0NRT,300.49,4.96,D
17.95149,96.58685,333.27,0.53,0.42,2024-11-23,06:31,N,nominal,2.0NRT,301.38,4.25,D
17.98006,96.6376,337.96,0.52,0.42,2024-11-23,06:31,N,nominal,2.0NRT,298.72,3.17,D
17.97275,96.57253,328.95,0.53,0.42,2024-11-23,06:31,N,low,2.0NRT,301.43,3.25,D
17.97658,96.57178,331.78,0.53,0.42,2024-11-23,06:31,N,nominal,2.0NRT,301.19,4.2,D
17.42005,96.78822,326.73,0.52,0.42,2024-11-23,06:31,N,low,2.0NRT,300.23,1.82,D
17.43737,96.7289,326.49,0.53,0.42,2024-11-23,06:31,N,low,2.0NRT,299.23,2.84,D
17.9848,100.02488,329.32,0.39,0.36,2024-11-23,06:31,N,low,2.0NRT,301.26,2.06,D
17.40988,96.54787,327.59,0.54,0.42,2024-11-23,06:31,N,low,2.0NRT,301.48,2.01,D
17.42501,96.56591,331.66,0.54,0.42,2024-11-23,06:31,N,nominal,2.0NRT,300.17,3.06,D
17.42887,96.56517,333.67,0.54,0.42,2024-11-23,06:31,N,nominal,2.0NRT,301.6,3.06,D
17.42635,96.56817,327.63,0.54,0.42,2024-11-23,06:31,N,low,2.0NRT,301.38,3.61,D
17.42544,96.56313,332.48,0.54,0.42,2024-11-23,06:31,N,nominal,2.0NRT,300.39,2.27,D
17.43909,96.55009,329.05,0.54,0.42,2024-11-23,06:31,N,low,2.0NRT,299.88,1.5,D
17.50056,96.85088,332.75,0.52,0.41,2024-11-23,06:31,N,nominal,2.0NRT,300.37,1.89,D
17.51908,96.82223,327.29,0.52,0.42,2024-11-23,06:31,N,low,2.0NRT,300.65,1.4,D
17.53351,96.85971,328.16,0.52,0.41,2024-11-23,06:31,N,low,2.0NRT,302.34,2.81,D
17.9635,96.53534,334.56,0.53,0.42,2024-11-23,06:31,N,nominal,2.0NRT,300.83,3.75,D
17.97359,96.56941,343.63,0.53,0.42,2024-11-23,06:31,N,nominal,2.0NRT,301.84,6.16,D
17.5326,96.80958,326.9,0.52,0.42,2024-11-23,06:31,N,low,2.0NRT,301.23,1.76,D
17.40464,95.74062,334.46,0.4,0.44,2024-11-23,06:31,N,nominal,2.0NRT,299.16,2.69,D
18.0765,99.21468,329.04,0.41,0.37,2024-11-23,06:31,N,nominal,2.0NRT,298.31,2.59,D
18.25937,100.22618,344.28,0.39,0.36,2024-11-23,06:31,N,nominal,2.0NRT,301.96,9.32,D
18.30756,100.20669,334.78,0.39,0.36,2024-11-23,06:31,N,nominal,2.0NRT,300.44,3.59,D
18.31088,100.20612,334.32,0.39,0.36,2024-11-23,06:31,N,nominal,2.0NRT,296.48,3.59,D
18.07384,98.63702,337.82,0.42,0.38,2024-11-23,06:31,N,nominal,2.0NRT,292.01,4.83,D
18.32857,100.18806,335.09,0.39,0.36,2024-11-23,06:31,N,nominal,2.0NRT,300.44,2.63,D
18.36492,100.16634,329.31,0.39,0.36,2024-11-23,06:31,N,nominal,2.0NRT,300.71,1.62,D
29.05139,82.98596,343.24,0.69,0.74,2024-11-23,06:33,N,nominal,2.0NRT,285.19,8.89,D
29.05683,83,340.41,0.69,0.74,2024-11-23,06:33,N,nominal,2.0NRT,281.07,30.71,D
29.05253,82.98463,349.96,0.69,0.74,2024-11-23,06:33,N,nominal,2.0NRT,295.6,30.71,D
