latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,source_file
30.1101,75.47919,339.6,0.39,0.59,2024-10-31,08:45,N,nominal,2.0NRT,301.58,4.94,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.09259,75.46825,336.88,0.39,0.59,2024-10-31,08:45,N,nominal,2.0NRT,301.33,2.3,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.10609,75.65647,340.99,0.4,0.6,2024-10-31,08:45,N,nominal,2.0NRT,302.25,3.28,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.09242,75.54342,367.0,0.39,0.6,2024-10-31,08:45,N,high,2.0NRT,304.0,7.21,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.12735,76.21841,335.92,0.43,0.62,2024-10-31,08:45,N,nominal,2.0NRT,302.11,3.89,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.0405,75.05781,348.9,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,302.94,4.32,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.05562,75.3399,339.57,0.38,0.59,2024-10-31,08:45,N,nominal,2.0NRT,300.35,4.1,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.05737,75.44238,345.58,0.39,0.59,2024-10-31,08:45,N,nominal,2.0NRT,301.3,4.41,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.09665,76.01601,335.6,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,303.13,4.12,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.06412,75.78491,340.13,0.41,0.6,2024-10-31,08:45,N,nominal,2.0NRT,302.43,2.46,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.00694,75.1199,346.81,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,303.27,3.87,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.00722,75.12383,330.84,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,301.62,4.4,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.054,75.80318,335.79,0.41,0.6,2024-10-31,08:45,N,nominal,2.0NRT,302.41,2.82,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.04381,75.73485,339.85,0.4,0.6,2024-10-31,08:45,N,nominal,2.0NRT,302.08,2.45,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.10539,76.71752,340.67,0.46,0.64,2024-10-31,08:45,N,nominal,2.0NRT,300.54,3.3,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.00578,75.12305,346.38,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,303.14,5.5,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.01527,75.24544,332.45,0.38,0.58,2024-10-31,08:45,N,nominal,2.0NRT,300.07,1.47,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.07183,76.00706,331.45,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,301.81,2.01,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.05165,75.80592,342.76,0.41,0.6,2024-10-31,08:45,N,nominal,2.0NRT,302.88,3.06,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.0407,75.73335,331.65,0.4,0.6,2024-10-31,08:45,N,low,2.0NRT,301.85,2.5,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.10287,76.71954,332.5,0.46,0.64,2024-10-31,08:45,N,nominal,2.0NRT,299.8,3.28,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.0304,75.74715,331.36,0.4,0.6,2024-10-31,08:45,N,nominal,2.0NRT,301.46,1.58,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.01163,75.56591,356.8,0.39,0.6,2024-10-31,08:45,N,nominal,2.0NRT,301.66,7.8,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.01193,75.57008,350.54,0.39,0.6,2024-10-31,08:45,N,nominal,2.0NRT,302.03,10.72,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.02817,75.7949,340.12,0.41,0.6,2024-10-31,08:45,N,nominal,2.0NRT,302.71,5.81,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.00941,75.61243,352.65,0.4,0.6,2024-10-31,08:45,N,nominal,2.0NRT,301.49,7.65,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.98028,75.36591,346.48,0.38,0.59,2024-10-31,08:45,N,nominal,2.0NRT,301.05,3.92,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.98575,75.75533,333.25,0.4,0.6,2024-10-31,08:45,N,nominal,2.0NRT,301.5,1.54,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.96745,75.57401,347.94,0.39,0.6,2024-10-31,08:45,N,nominal,2.0NRT,303.26,6.38,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.93943,75.82427,332.81,0.41,0.6,2024-10-31,08:45,N,nominal,2.0NRT,303.64,2.5,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.90648,75.41763,341.65,0.38,0.59,2024-10-31,08:45,N,nominal,2.0NRT,301.6,2.99,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.9539,75.90976,338.14,0.41,0.61,2024-10-31,08:45,N,nominal,2.0NRT,303.35,3.13,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.90636,75.41739,337.18,0.38,0.59,2024-10-31,08:45,N,nominal,2.0NRT,301.67,2.02,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.8899,75.34556,347.72,0.38,0.59,2024-10-31,08:45,N,nominal,2.0NRT,303.93,3.21,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.87715,75.32245,348.73,0.38,0.59,2024-10-31,08:45,N,nominal,2.0NRT,302.09,2.95,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.9288,76.04053,340.3,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,303.45,2.76,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.93851,76.53564,347.33,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,301.82,7.78,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.87277,75.89033,367.0,0.41,0.61,2024-10-31,08:45,N,high,2.0NRT,304.76,6.05,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.80989,75.15318,353.57,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,302.27,5.89,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.81017,75.15709,347.36,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,301.06,8.23,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.87649,76.13044,333.64,0.42,0.61,2024-10-31,08:45,N,low,2.0NRT,304.08,3.78,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.84975,76.32967,353.66,0.44,0.62,2024-10-31,08:45,N,nominal,2.0NRT,303.3,4.51,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.77353,75.34073,332.39,0.38,0.59,2024-10-31,08:45,N,nominal,2.0NRT,301.27,2.2,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.80857,75.90036,355.71,0.41,0.61,2024-10-31,08:45,N,nominal,2.0NRT,303.09,9.13,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.80887,75.9047,367.0,0.41,0.61,2024-10-31,08:45,N,high,2.0NRT,304.4,14.37,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.79544,75.87531,335.13,0.41,0.6,2024-10-31,08:45,N,nominal,2.0NRT,302.8,4.68,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.79224,75.99412,348.79,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,304.59,5.6,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.78745,76.00784,353.24,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,306.23,4.61,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.76278,75.73159,352.78,0.4,0.6,2024-10-31,08:45,N,nominal,2.0NRT,302.76,3.58,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.77343,75.88592,367.0,0.41,0.61,2024-10-31,08:45,N,high,2.0NRT,305.32,12.01,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.72138,75.22949,333.69,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,302.92,1.91,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.72051,75.21768,367.0,0.37,0.58,2024-10-31,08:45,N,high,2.0NRT,307.14,9.3,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.72715,75.46294,336.31,0.39,0.59,2024-10-31,08:45,N,nominal,2.0NRT,301.89,2.68,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.70503,75.30679,341.73,0.38,0.58,2024-10-31,08:45,N,nominal,2.0NRT,303.85,2.37,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.75446,76.02843,342.5,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,301.67,6.1,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.75475,76.03286,356.78,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,302.6,10.03,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.70393,75.30695,339.81,0.38,0.58,2024-10-31,08:45,N,nominal,2.0NRT,303.63,2.87,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.75838,76.03178,367.0,0.42,0.61,2024-10-31,08:45,N,high,2.0NRT,305.15,12.94,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.67332,75.26579,330.44,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,302.15,1.64,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.72364,75.9463,367.0,0.41,0.61,2024-10-31,08:45,N,high,2.0NRT,304.98,9.48,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.69378,75.92694,342.96,0.41,0.61,2024-10-31,08:45,N,nominal,2.0NRT,303.18,3.85,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.70901,76.68683,341.74,0.46,0.63,2024-10-31,08:45,N,nominal,2.0NRT,300.19,4.48,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.70588,76.6887,330.87,0.46,0.63,2024-10-31,08:45,N,nominal,2.0NRT,300.55,2.65,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.6571,76.15873,333.33,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,301.1,2.16,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.63951,76.23728,336.77,0.43,0.62,2024-10-31,08:45,N,nominal,2.0NRT,300.97,3.68,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.45055,75.32095,335.06,0.38,0.58,2024-10-31,08:45,N,nominal,2.0NRT,304.89,1.04,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.3343,75.24568,346.62,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,303.09,4.08,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.34231,76.24614,330.22,0.43,0.62,2024-10-31,08:45,N,nominal,2.0NRT,302.71,1.35,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.31446,76.88152,330.19,0.46,0.64,2024-10-31,08:45,N,nominal,2.0NRT,300.35,1.49,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.22998,76.29625,338.51,0.43,0.62,2024-10-31,08:45,N,nominal,2.0NRT,301.47,2.39,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.24639,76.55392,332.75,0.44,0.63,2024-10-31,08:45,N,nominal,2.0NRT,300.57,2.32,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.24544,76.69395,335.49,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,301.22,4.36,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.06193,75.67618,349.87,0.39,0.59,2024-10-31,08:45,N,nominal,2.0NRT,306.94,4.66,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.02713,76.22469,336.04,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,302.36,4.65,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.03925,76.59041,345.33,0.44,0.63,2024-10-31,08:45,N,nominal,2.0NRT,301.1,4.45,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.02615,76.22475,338.19,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,302.33,4.89,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
29.04059,76.5898,334.37,0.44,0.63,2024-10-31,08:45,N,nominal,2.0NRT,300.06,2.49,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
28.93835,76.38416,331.54,0.43,0.62,2024-10-31,08:45,N,nominal,2.0NRT,300.26,2.33,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
28.3182,76.68345,340.06,0.44,0.63,2024-10-31,08:45,N,nominal,2.0NRT,302.32,3.86,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
28.31891,76.68448,335.89,0.44,0.62,2024-10-31,08:45,N,nominal,2.0NRT,302.22,3.12,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.189,76.36412,367.0,0.44,0.62,2024-10-31,08:45,N,high,2.0NRT,302.29,5.16,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.99153,75.43994,351.36,0.4,0.6,2024-10-31,08:45,N,nominal,2.0NRT,303.28,5.17,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.90638,75.01558,350.4,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,302.93,5.53,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.89437,75.00065,367.0,0.37,0.58,2024-10-31,08:45,N,high,2.0NRT,306.78,30.01,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.80937,75.77459,337.84,0.41,0.61,2024-10-31,08:45,N,nominal,2.0NRT,301.61,2.99,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.80812,76.12025,339.46,0.43,0.62,2024-10-31,08:45,N,nominal,2.0NRT,300.7,3.24,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.81803,76.28436,367.0,0.44,0.62,2024-10-31,08:45,N,high,2.0NRT,302.64,8.15,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.81858,76.2829,338.56,0.44,0.62,2024-10-31,08:45,N,nominal,2.0NRT,300.04,6.79,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.81889,76.28764,356.49,0.44,0.62,2024-10-31,08:45,N,nominal,2.0NRT,302.07,11.6,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.64153,75.33761,332.36,0.39,0.59,2024-10-31,08:45,N,nominal,2.0NRT,300.58,2.71,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.65982,75.61571,354.09,0.4,0.6,2024-10-31,08:45,N,nominal,2.0NRT,303.47,5.22,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.66245,75.61584,352.63,0.4,0.6,2024-10-31,08:45,N,nominal,2.0NRT,302.9,5.56,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.61014,75.05222,367.0,0.37,0.58,2024-10-31,08:45,N,high,2.0NRT,303.07,7.02,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.6861,76.39341,331.84,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,299.48,2.22,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.68175,76.41792,343.06,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,306.21,33.93,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.68205,76.42274,367.0,0.45,0.63,2024-10-31,08:45,N,high,2.0NRT,303.63,42.67,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.68296,76.43719,367.0,0.45,0.63,2024-10-31,08:45,N,high,2.0NRT,302.79,12.87,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.64669,75.96658,336.17,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,301.81,2.91,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.67708,76.43764,343.78,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,301.48,6.85,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.58019,75.09091,338.31,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,301.87,3.31,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.67059,76.42844,335.18,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,299.67,3.26,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.57505,75.0954,338.83,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,301.96,3.46,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.53783,75.11087,340.43,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,301.37,3.02,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.54398,75.1991,338.87,0.38,0.59,2024-10-31,08:45,N,nominal,2.0NRT,300.02,3.19,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.61149,76.42826,341.03,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,300.31,5.6,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.53448,75.30231,346.65,0.38,0.59,2024-10-31,08:45,N,nominal,2.0NRT,300.96,4.51,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.60589,76.43355,347.46,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,300.64,4.93,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.60338,76.492,331.13,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,299.68,1.97,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.53657,75.11297,345.78,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,301.93,4.61,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.54298,75.19703,330.93,0.38,0.59,2024-10-31,08:45,N,nominal,2.0NRT,299.81,2.06,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.53443,75.30401,340.64,0.38,0.59,2024-10-31,08:45,N,nominal,2.0NRT,300.79,4.46,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.61292,76.42874,348.92,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,300.7,3.91,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.57223,75.91082,339.85,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,301.3,3.49,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.60736,76.434,349.7,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,300.9,6.28,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.59932,76.49284,342.87,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,301.21,4.56,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.49525,75.07272,330.6,0.37,0.58,2024-10-31,08:45,N,nominal,2.0NRT,300.73,1.4,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.57522,76.39314,341.38,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,300.88,5.45,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.57552,76.39792,341.16,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,300.82,7.76,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.58108,76.77724,342.01,0.47,0.64,2024-10-31,08:45,N,nominal,2.0NRT,301.39,2.96,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.48063,75.73691,341.37,0.41,0.6,2024-10-31,08:45,N,nominal,2.0NRT,301.22,3.81,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.48058,76.09544,340.61,0.43,0.62,2024-10-31,08:45,N,nominal,2.0NRT,301.04,3.63,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.49734,76.47166,348.64,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,301.97,5.32,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.47807,75.73731,336.53,0.41,0.6,2024-10-31,08:45,N,nominal,2.0NRT,301.5,2.54,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.48025,76.09521,341.9,0.43,0.62,2024-10-31,08:45,N,nominal,2.0NRT,301.15,3.4,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.49938,76.47071,344.88,0.45,0.63,2024-10-31,08:45,N,nominal,2.0NRT,302.18,4.45,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.4496,75.98387,340.04,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,301.03,4.38,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.37148,75.26596,331.2,0.38,0.59,2024-10-31,08:45,N,low,2.0NRT,301.69,2.82,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.42159,75.99521,353.9,0.42,0.61,2024-10-31,08:45,N,nominal,2.0NRT,302.27,6.66,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.43844,76.44176,367.0,0.45,0.63,2024-10-31,08:45,N,high,2.0NRT,304.0,13.52,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
30.38941,75.85465,367.0,0.41,0.61,2024-10-31,08:45,N,high,2.0NRT,305.18,6.71,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024305.txt
