latitude,longitude,acq_date,acq_time,frp
30.4278,75.2586,2024-11-18,08:07,1.68
30.48731,75.68241,2024-11-18,08:07,9.79
30.31492,74.50642,2024-11-18,08:07,2.44
30.31551,74.51041,2024-11-18,08:07,2.44
30.32026,74.54235,2024-11-18,08:07,6.89
30.33917,74.67014,2024-11-18,08:07,3.23
30.34094,74.68215,2024-11-18,08:07,1.89
30.34565,74.71417,2024-11-18,08:07,4.04
30.34683,74.72219,2024-11-18,08:07,2.79
30.32523,74.59882,2024-11-18,08:07,1.25
30.32582,74.60281,2024-11-18,08:07,3.12
30.35409,74.79502,2024-11-18,08:07,3.8
30.38684,75.02049,2024-11-18,08:07,11.72
30.29019,74.42879,2024-11-18,08:07,11.59
30.31401,74.58826,2024-11-18,08:07,3.73
30.32411,74.6562,2024-11-18,08:07,2.94
30.32826,74.68418,2024-11-18,08:07,3.92
30.3949,75.13898,2024-11-18,08:07,2.55
30.39548,75.14304,2024-11-18,08:07,3.4
30.40194,75.18768,2024-11-18,08:07,1.02
30.30478,74.54908,2024-11-18,08:07,2.02
30.32732,74.70083,2024-11-18,08:07,4.64
30.32791,74.70484,2024-11-18,08:07,4.64
30.33442,74.74888,2024-11-18,08:07,2.72
30.43609,75.44959,2024-11-18,08:07,5.07
30.49224,75.84767,2024-11-18,08:07,2.13
30.33052,74.74554,2024-11-18,08:07,3.21
30.3317,74.75354,2024-11-18,08:07,13.21
30.591,76.59515,2024-11-18,08:07,3.05
30.31239,74.64615,2024-11-18,08:07,13.93
30.29568,74.57954,2024-11-18,08:07,5.66
30.31879,74.73546,2024-11-18,08:07,2.67
30.39637,75.26814,2024-11-18,08:07,2.08
30.31607,74.74012,2024-11-18,08:07,5.99
30.47706,75.86337,2024-11-18,08:07,2.21
30.48989,75.95589,2024-11-18,08:07,2.25
30.10967,73.41078,2024-11-18,08:07,8.92
30.41597,75.45339,2024-11-18,08:07,2.1
30.43754,75.60584,2024-11-18,08:07,5.23
30.29287,74.62943,2024-11-18,08:07,3.77
30.30116,74.68539,2024-11-18,08:07,4.25
30.46795,75.84785,2024-11-18,08:07,7.61
30.46853,75.85203,2024-11-18,08:07,7.61
30.29785,74.68604,2024-11-18,08:07,4.25
30.3941,75.34818,2024-11-18,08:07,2.57
30.41508,75.49574,2024-11-18,08:07,31.69
30.41567,75.49986,2024-11-18,08:07,5.89
30.46166,75.82754,2024-11-18,08:07,2.91
30.2969,74.70267,2024-11-18,08:07,11.12
30.42861,75.616,2024-11-18,08:07,1.61
30.25083,74.41612,2024-11-18,08:07,9.51
30.32658,74.92798,2024-11-18,08:07,6.07
30.47059,75.94214,2024-11-18,08:07,3.5
30.08424,73.35825,2024-11-18,08:07,4.15
30.29795,74.75602,2024-11-18,08:07,1.71
30.3162,74.88037,2024-11-18,08:07,2.3
30.32737,74.95679,2024-11-18,08:07,11.89
30.24541,74.42539,2024-11-18,08:07,4.32
30.07761,73.35963,2024-11-18,08:07,4.0
30.26885,74.60538,2024-11-18,08:07,1.76
30.36222,75.24536,2024-11-18,08:07,4.4
30.40585,75.55244,2024-11-18,08:07,2.76
30.42617,75.69727,2024-11-18,08:07,6.21
30.43255,75.743,2024-11-18,08:07,3.94
30.45982,75.93979,2024-11-18,08:07,3.59
30.04037,73.14765,2024-11-18,08:07,1.51
30.24058,74.43865,2024-11-18,08:07,5.82
30.27974,74.70193,2024-11-18,08:07,6.92
30.35888,75.24599,2024-11-18,08:07,4.4
30.42918,75.74363,2024-11-18,08:07,3.94
30.45642,75.94042,2024-11-18,08:07,3.59
30.44782,75.90319,2024-11-18,08:07,2.22
30.40621,75.62867,2024-11-18,08:07,7.67
30.02588,73.12159,2024-11-18,08:07,2.78
30.34537,75.22352,2024-11-18,08:07,4.1
30.36572,75.36614,2024-11-18,08:07,2.72
30.45029,75.97179,2024-11-18,08:07,2.57
30.19199,74.20666,2024-11-18,08:07,3.76
30.25703,74.64059,2024-11-18,08:07,2.24
30.35598,75.32186,2024-11-18,08:07,3.16
30.44921,75.98928,2024-11-18,08:07,8.26
30.06467,75.82914,2024-11-18,08:07,2.42
30.06129,75.82977,2024-11-18,08:07,1.6
30.09487,76.14523,2024-11-18,08:07,3.9
30.02662,75.75554,2024-11-18,08:07,5.73
30.02721,75.75967,2024-11-18,08:07,5.73
30.02616,75.77681,2024-11-18,08:07,6.1
30.01007,75.83494,2024-11-18,08:07,4.52
30.01015,76.0614,2024-11-18,08:07,1.53
30.05977,76.62479,2024-11-18,08:07,2.96
30.8697,75.10938,2024-11-18,08:07,3.04
30.30842,74.52782,2024-11-18,08:07,3.94
31.95635,73.08213,2024-11-18,08:07,1.82
31.97272,73.2085,2024-11-18,08:07,8.32
31.98785,73.30574,2024-11-18,08:07,2.93
31.98847,73.30979,2024-11-18,08:07,7.54
31.96941,73.20921,2024-11-18,08:07,8.32
31.93429,73.00712,2024-11-18,08:07,5.02
31.96611,73.20992,2024-11-18,08:07,6.75
31.96028,73.19441,2024-11-18,08:07,4.06
31.93979,73.23199,2024-11-18,08:07,3.97
31.89743,73.04837,2024-11-18,08:07,3.59
31.91872,73.22814,2024-11-18,08:07,1.79
31.9072,73.17617,2024-11-18,08:07,1.83
31.92981,73.4098,2024-11-18,08:07,1.18
31.9063,73.30193,2024-11-18,08:07,6.51
31.89495,74.41433,2024-11-18,08:07,3.83
31.77211,73.61686,2024-11-18,08:07,1.34
31.72069,73.32749,2024-11-18,08:07,1.58
31.80717,74.14313,2024-11-18,08:07,4.32
31.86622,74.59261,2024-11-18,08:07,3.97
31.83319,74.38898,2024-11-18,08:07,5.2
31.85519,74.54004,2024-11-18,08:07,4.54
31.85579,74.54413,2024-11-18,08:07,4.54
31.83404,74.41817,2024-11-18,08:07,2.06
31.84272,74.57201,2024-11-18,08:07,3.01
31.77465,74.19518,2024-11-18,08:07,3.78
31.65793,73.46958,2024-11-18,08:07,3.25
31.76322,74.21003,2024-11-18,08:07,3.71
31.86586,74.91393,2024-11-18,08:07,2.29
31.84733,74.83257,2024-11-18,08:07,2.81
31.63251,73.43745,2024-11-18,08:07,2.22
31.76767,74.35549,2024-11-18,08:07,2.25
31.87749,75.11683,2024-11-18,08:07,1.98
31.73884,74.20663,2024-11-18,08:07,1.64
31.62639,73.53036,2024-11-18,08:07,1.76
31.62701,73.53439,2024-11-18,08:07,3.01
31.63337,73.687,2024-11-18,08:07,1.5
31.78563,74.71346,2024-11-18,08:07,3.7
31.76536,74.62048,2024-11-18,08:07,4.0
31.77446,74.70722,2024-11-18,08:07,1.95
31.778,74.73186,2024-11-18,08:07,2.58
31.75753,74.61362,2024-11-18,08:07,2.96
31.7471,74.56519,2024-11-18,08:07,26.33
31.7511,74.64016,2024-11-18,08:07,3.1
31.73535,74.55492,2024-11-18,08:07,1.92
31.60466,73.72209,2024-11-18,08:07,4.3
31.7313,74.59778,2024-11-18,08:07,5.53
31.72936,74.59779,2024-11-18,08:07,2.64
31.73319,74.64754,2024-11-18,08:07,1.64
31.72618,74.66998,2024-11-18,08:07,2.93
31.72678,74.67408,2024-11-18,08:07,4.16
31.70643,74.58133,2024-11-18,08:07,4.0
31.68471,74.57304,2024-11-18,08:07,0.97
31.56327,73.78034,2024-11-18,08:07,7.15
31.56388,73.78437,2024-11-18,08:07,7.15
31.56119,73.78908,2024-11-18,08:07,6.27
31.67212,74.53357,2024-11-18,08:07,3.68
31.68424,74.6404,2024-11-18,08:07,4.0
31.68033,74.63697,2024-11-18,08:07,5.84
31.50646,73.54282,2024-11-18,08:07,2.21
31.66086,74.57359,2024-11-18,08:07,1.82
31.65398,74.54977,2024-11-18,08:07,2.55
31.53049,73.76637,2024-11-18,08:07,4.6
31.64402,74.55176,2024-11-18,08:07,2.58
31.63259,74.63802,2024-11-18,08:07,1.98
31.60128,74.62682,2024-11-18,08:07,1.38
31.58881,74.65869,2024-11-18,08:07,5.2
31.4577,73.82246,2024-11-18,08:07,1.85
31.46137,73.84661,2024-11-18,08:07,13.58
31.4544,73.82315,2024-11-18,08:07,1.85
31.45807,73.8473,2024-11-18,08:07,13.58
31.42591,73.65891,2024-11-18,08:07,3.15
31.57551,74.66133,2024-11-18,08:07,2.78
31.56849,74.68373,2024-11-18,08:07,22.06
31.56399,74.67622,2024-11-18,08:07,3.27
31.41125,73.67441,2024-11-18,08:07,3.03
31.56243,74.68913,2024-11-18,08:07,2.71
31.43723,73.93461,2024-11-18,08:07,1.53
31.53153,74.71205,2024-11-18,08:07,22.55
31.5296,74.7113,2024-11-18,08:07,6.19
31.39212,73.85576,2024-11-18,08:07,2.28
31.54691,74.90181,2024-11-18,08:07,5.89
31.5475,74.90591,2024-11-18,08:07,5.89
31.38246,73.83701,2024-11-18,08:07,1.79
31.51415,74.72275,2024-11-18,08:07,2.32
31.51475,74.72684,2024-11-18,08:07,2.32
31.54674,74.94839,2024-11-18,08:07,4.15
31.36359,73.75798,2024-11-18,08:07,1.6
31.35591,73.7969,2024-11-18,08:07,3.54
31.36814,73.8773,2024-11-18,08:07,3.26
31.51433,74.93776,2024-11-18,08:07,2.85
31.38171,74.1027,2024-11-18,08:07,2.34
31.49763,74.94102,2024-11-18,08:07,5.0
31.33669,73.91694,2024-11-18,08:07,1.47
31.47193,74.85734,2024-11-18,08:07,4.08
31.25334,73.44078,2024-11-18,08:07,1.32
31.46056,74.82585,2024-11-18,08:07,3.26
31.48346,74.98611,2024-11-18,08:07,2.85
31.26937,73.5661,2024-11-18,08:07,11.42
31.45429,74.80603,2024-11-18,08:07,2.11
31.45723,74.8265,2024-11-18,08:07,2.73
31.48012,74.98676,2024-11-18,08:07,2.6
31.31164,73.86407,2024-11-18,08:07,2.96
31.29732,73.79244,2024-11-18,08:07,2.01
31.13097,74.83833,2024-11-18,08:07,1.69
31.16201,75.05502,2024-11-18,08:07,3.89
31.11168,74.81254,2024-11-18,08:07,3.73
31.10147,74.78945,2024-11-18,08:07,7.92
31.13263,75.05194,2024-11-18,08:07,1.26
31.16963,75.38422,2024-11-18,08:07,2.39
31.03505,74.56924,2024-11-18,08:07,3.3
31.06467,74.77161,2024-11-18,08:07,7.78
30.91992,73.91431,2024-11-18,08:07,3.88
31.09641,75.13486,2024-11-18,08:07,2.31
31.10068,75.18904,2024-11-18,08:07,2.65
31.10608,75.25157,2024-11-18,08:07,3.53
31.02,74.67617,2024-11-18,08:07,3.12
31.10273,75.25222,2024-11-18,08:07,3.53
31.12546,75.41394,2024-11-18,08:07,9.48
31.03222,74.8072,2024-11-18,08:07,3.79
31.00791,74.68689,2024-11-18,08:07,3.52
31.01695,74.77262,2024-11-18,08:07,0.96
30.99478,74.6437,2024-11-18,08:07,2.35
31.03124,74.8952,2024-11-18,08:07,5.51
31.06165,75.10779,2024-11-18,08:07,7.29
31.06763,75.17422,2024-11-18,08:07,2.67
31.19393,76.09308,2024-11-18,08:07,1.24
30.99862,74.80424,2024-11-18,08:07,1.49
31.03704,75.06914,2024-11-18,08:07,2.34
31.05178,75.17172,2024-11-18,08:07,4.94
31.08004,75.36996,2024-11-18,08:07,2.47
31.07668,75.37061,2024-11-18,08:07,1.93
30.93157,74.41874,2024-11-18,08:07,10.17
30.92946,74.42743,2024-11-18,08:07,4.43
30.92886,74.42341,2024-11-18,08:07,10.17
30.97609,74.76694,2024-11-18,08:07,6.76
31.08905,75.55652,2024-11-18,08:07,6.07
31.8866,73.19733,2024-11-18,08:07,2.86
31.8846,73.29401,2024-11-18,08:07,3.78
31.88523,73.29806,2024-11-18,08:07,3.83
31.88585,73.30211,2024-11-18,08:07,3.83
31.89811,73.49168,2024-11-18,08:07,3.71
31.85597,73.30385,2024-11-18,08:07,1.69
31.90076,73.66177,2024-11-18,08:07,5.29
31.82294,73.22308,2024-11-18,08:07,2.09
31.82562,73.30614,2024-11-18,08:07,1.44
31.88835,73.82703,2024-11-18,08:07,3.57
31.81208,73.35081,2024-11-18,08:07,2.17
31.77141,73.13377,2024-11-18,08:07,2.52
31.81361,73.40477,2024-11-18,08:07,1.42
31.8634,73.81969,2024-11-18,08:07,1.57
31.82322,73.57795,2024-11-18,08:07,2.52
31.97685,74.63508,2024-11-18,08:07,3.25
31.78988,73.40562,2024-11-18,08:07,2.52
31.94742,74.45531,2024-11-18,08:07,2.42
31.94801,74.4594,2024-11-18,08:07,2.42
31.94018,74.45255,2024-11-18,08:07,5.71
31.77693,73.45426,2024-11-18,08:07,3.42
30.97867,74.80814,2024-11-18,08:07,4.08
30.97535,74.80878,2024-11-18,08:07,8.19
31.0162,75.11526,2024-11-18,08:07,3.9
31.02325,75.16453,2024-11-18,08:07,8.88
31.08068,75.57098,2024-11-18,08:07,2.82
30.97283,74.83849,2024-11-18,08:07,3.8
31.01051,75.09951,2024-11-18,08:07,2.27
31.07731,75.57161,2024-11-18,08:07,7.09
31.01949,75.18636,2024-11-18,08:07,2.6
30.94728,74.71014,2024-11-18,08:07,14.54
30.99385,75.03122,2024-11-18,08:07,10.31
31.0138,75.17056,2024-11-18,08:07,2.25
31.04951,75.42266,2024-11-18,08:07,1.97
31.0501,75.42681,2024-11-18,08:07,4.99
30.89343,74.36855,2024-11-18,08:07,11.4
30.89403,74.37256,2024-11-18,08:07,11.4
30.89463,74.37657,2024-11-18,08:07,2.13
30.89523,74.38059,2024-11-18,08:07,2.13
30.99051,75.03187,2024-11-18,08:07,10.31
31.01162,75.17941,2024-11-18,08:07,3.59
30.89013,74.36921,2024-11-18,08:07,10.81
30.96601,74.88577,2024-11-18,08:07,2.68
30.99656,75.09798,2024-11-18,08:07,5.78
31.00066,75.12668,2024-11-18,08:07,10.35
31.01706,75.2418,2024-11-18,08:07,8.3
31.01765,75.24592,2024-11-18,08:07,6.55
31.06847,75.6077,2024-11-18,08:07,2.25
30.88682,74.36987,2024-11-18,08:07,10.81
30.92844,74.6515,2024-11-18,08:07,1.46
30.99322,75.09863,2024-11-18,08:07,5.78
30.99791,75.13142,2024-11-18,08:07,3.69
30.99849,75.13553,2024-11-18,08:07,3.69
30.99749,75.15259,2024-11-18,08:07,2.22
31.00217,75.18546,2024-11-18,08:07,1.88
31.01094,75.2472,2024-11-18,08:07,10.01
31.06696,75.64677,2024-11-18,08:07,5.0
30.98437,75.10875,2024-11-18,08:07,2.26
30.98612,75.12104,2024-11-18,08:07,1.88
30.90818,74.67627,2024-11-18,08:07,2.54
30.95872,75.02541,2024-11-18,08:07,2.09
30.97392,75.13182,2024-11-18,08:07,2.34
31.08672,75.94326,2024-11-18,08:07,4.57
31.02936,75.55055,2024-11-18,08:07,4.95
31.08331,75.94389,2024-11-18,08:07,4.57
30.96899,75.14541,2024-11-18,08:07,3.28
30.98239,75.23996,2024-11-18,08:07,3.83
31.02598,75.55118,2024-11-18,08:07,3.03
31.02493,75.56855,2024-11-18,08:07,3.75
30.84504,74.34104,2024-11-18,08:07,2.71
30.94245,75.00758,2024-11-18,08:07,2.75
31.02156,75.56918,2024-11-18,08:07,4.02
30.88154,74.61095,2024-11-18,08:07,2.5
30.97293,75.24599,2024-11-18,08:07,3.65
30.98629,75.34097,2024-11-18,08:07,1.32
31.01702,75.56145,2024-11-18,08:07,7.14
30.98294,75.3416,2024-11-18,08:07,2.41
30.88966,74.71316,2024-11-18,08:07,1.93
30.95227,75.14861,2024-11-18,08:07,6.2
31.04553,75.81978,2024-11-18,08:07,2.54
30.82822,74.31964,2024-11-18,08:07,4.8
30.92678,74.99384,2024-11-18,08:07,1.72
30.95474,75.19032,2024-11-18,08:07,4.43
30.96172,75.23968,2024-11-18,08:07,6.68
30.9681,75.28502,2024-11-18,08:07,3.35
30.96868,75.28915,2024-11-18,08:07,5.08
30.97158,75.3098,2024-11-18,08:07,2.44
31.04213,75.8204,2024-11-18,08:07,1.66
30.86532,74.59342,2024-11-18,08:07,1.88
30.9024,74.84808,2024-11-18,08:07,3.62
30.96591,75.29392,2024-11-18,08:07,5.08
30.86308,74.59358,2024-11-18,08:07,2.73
30.88032,74.71055,2024-11-18,08:07,1.8
30.96359,75.28544,2024-11-18,08:07,2.25
30.9467,75.19145,2024-11-18,08:07,3.11
30.94729,75.19556,2024-11-18,08:07,3.11
30.86359,74.64323,2024-11-18,08:07,2.25
30.87368,74.71185,2024-11-18,08:07,2.28
30.89204,74.83728,2024-11-18,08:07,10.15
30.91764,75.03719,2024-11-18,08:07,2.56
30.99054,75.54875,2024-11-18,08:07,2.75
30.99993,75.61568,2024-11-18,08:07,6.28
31.00052,75.61987,2024-11-18,08:07,6.28
30.80804,74.31522,2024-11-18,08:07,2.78
30.99597,75.61211,2024-11-18,08:07,2.02
30.99832,75.62889,2024-11-18,08:07,2.73
30.85838,74.67747,2024-11-18,08:07,10.65
30.95387,75.33817,2024-11-18,08:07,4.6
30.99963,75.66311,2024-11-18,08:07,2.98
30.95756,75.38846,2024-11-18,08:07,4.3
30.81667,74.44151,2024-11-18,08:07,5.24
30.85056,74.6707,2024-11-18,08:07,3.16
30.82645,74.53043,2024-11-18,08:07,2.59
30.91565,75.14262,2024-11-18,08:07,3.17
30.95552,75.42289,2024-11-18,08:07,4.95
30.84926,74.70834,2024-11-18,08:07,2.9
30.91231,75.14326,2024-11-18,08:07,3.17
30.92111,75.20477,2024-11-18,08:07,5.37
30.95582,75.47399,2024-11-18,08:07,3.29
30.78729,74.33588,2024-11-18,08:07,2.64
30.84203,74.70561,2024-11-18,08:07,1.81
30.96239,75.54546,2024-11-18,08:07,2.55
30.78398,74.33655,2024-11-18,08:07,3.6
30.83871,74.70627,2024-11-18,08:07,1.95
30.86292,74.87215,2024-11-18,08:07,3.06
30.85959,74.8728,2024-11-18,08:07,3.06
30.89073,75.08853,2024-11-18,08:07,4.94
30.93652,75.435,2024-11-18,08:07,5.09
30.76506,74.27847,2024-11-18,08:07,2.22
30.94249,75.50214,2024-11-18,08:07,1.85
30.88482,75.11908,2024-11-18,08:07,3.0
30.76145,74.29981,2024-11-18,08:07,2.03
30.82743,74.74586,2024-11-18,08:07,4.01
30.82802,74.74991,2024-11-18,08:07,4.01
30.86214,74.98507,2024-11-18,08:07,1.65
30.79154,74.52496,2024-11-18,08:07,3.3
30.90325,75.29692,2024-11-18,08:07,1.68
30.91666,75.39194,2024-11-18,08:07,2.4
31.01559,76.10966,2024-11-18,08:07,2.46
30.85196,74.96195,2024-11-18,08:07,3.49
30.87304,75.10874,2024-11-18,08:07,3.6
30.87479,75.12102,2024-11-18,08:07,24.56
31.07224,76.56203,2024-11-18,08:07,1.72
30.67142,73.77447,2024-11-18,08:07,1.84
30.81982,74.76398,2024-11-18,08:07,3.52
30.83571,74.87328,2024-11-18,08:07,2.2
30.87804,75.19194,2024-11-18,08:07,2.58
30.89086,75.28235,2024-11-18,08:07,1.78
30.74971,74.33517,2024-11-18,08:07,1.99
30.65887,75.02776,2024-11-18,08:07,1.87
30.51222,74.0616,2024-11-18,08:07,2.66
30.51949,74.10941,2024-11-18,08:07,12.9
30.53518,74.21309,2024-11-18,08:07,9.6
30.57469,74.47674,2024-11-18,08:07,3.3
30.58538,74.54874,2024-11-18,08:07,2.4
30.53458,74.25431,2024-11-18,08:07,3.62
30.53518,74.2583,2024-11-18,08:07,4.2
30.55316,74.37808,2024-11-18,08:07,3.09
30.57519,74.52601,2024-11-18,08:07,5.12
30.60066,74.69852,2024-11-18,08:07,12.26
30.66817,75.16399,2024-11-18,08:07,6.66
30.77403,75.91986,2024-11-18,08:07,3.15
30.59735,74.69918,2024-11-18,08:07,12.26
30.60561,74.7555,2024-11-18,08:07,18.74
30.63734,74.97354,2024-11-18,08:07,8.2
30.66483,75.16463,2024-11-18,08:07,6.66
30.66716,75.18095,2024-11-18,08:07,5.62
30.89292,76.83886,2024-11-18,08:07,1.91
30.40901,73.48215,2024-11-18,08:07,6.02
30.54594,74.3754,2024-11-18,08:07,4.63
30.64864,75.07566,2024-11-18,08:07,1.08
30.54682,74.40405,2024-11-18,08:07,9.96
30.67505,75.28452,2024-11-18,08:07,3.72
30.48997,74.04968,2024-11-18,08:07,3.74
30.49058,74.05367,2024-11-18,08:07,5.71
30.50631,74.15726,2024-11-18,08:07,3.81
30.54649,74.42469,2024-11-18,08:07,3.93
30.59093,74.72526,2024-11-18,08:07,2.31
30.63922,75.08165,2024-11-18,08:07,3.11
30.54583,74.466,2024-11-18,08:07,14.19
30.55889,74.55398,2024-11-18,08:07,3.06
30.57368,74.65424,2024-11-18,08:07,5.03
30.61426,74.93224,2024-11-18,08:07,1.67
30.53955,74.44666,2024-11-18,08:07,4.61
30.67733,75.39804,2024-11-18,08:07,2.45
30.46825,73.9966,2024-11-18,08:07,4.1
30.53624,74.44732,2024-11-18,08:07,11.27
30.61521,74.98616,2024-11-18,08:07,4.44
30.67397,75.39867,2024-11-18,08:07,2.66
30.64799,75.2392,2024-11-18,08:07,2.12
30.61439,75.02801,2024-11-18,08:07,2.91
30.66321,75.37112,2024-11-18,08:07,3.69
30.4874,74.18985,2024-11-18,08:07,1.23
30.512,74.3534,2024-11-18,08:07,5.83
30.55829,74.66553,2024-11-18,08:07,2.38
30.61047,75.0246,2024-11-18,08:07,2.38
30.61106,75.02865,2024-11-18,08:07,2.91
30.66912,75.43769,2024-11-18,08:07,2.04
30.48108,74.17058,2024-11-18,08:07,5.52
30.49492,74.26228,2024-11-18,08:07,8.54
30.52716,74.47794,2024-11-18,08:07,24.96
30.58904,74.89973,2024-11-18,08:07,3.25
30.73265,75.92313,2024-11-18,08:07,2.99
30.68203,75.57976,2024-11-18,08:07,4.32
30.72926,75.92375,2024-11-18,08:07,2.99
30.73846,75.99168,2024-11-18,08:07,2.16
30.503,74.35825,2024-11-18,08:07,13.05
30.55543,74.71043,2024-11-18,08:07,4.19
30.60151,75.02513,2024-11-18,08:07,27.89
30.65737,75.41319,2024-11-18,08:07,2.24
30.72956,75.92647,2024-11-18,08:07,1.69
30.73838,75.99009,2024-11-18,08:07,2.49
30.47746,74.21135,2024-11-18,08:07,5.94
30.4931,74.31502,2024-11-18,08:07,4.0
31.45134,74.85715,2024-11-18,08:07,2.55
31.44331,74.82502,2024-11-18,08:07,6.19
31.29537,73.84671,2024-11-18,08:07,3.09
31.43646,74.80112,2024-11-18,08:07,1.72
31.43998,74.82567,2024-11-18,08:07,6.19
31.28302,73.80735,2024-11-18,08:07,2.42
31.41315,74.67914,2024-11-18,08:07,2.04
31.43453,74.82612,2024-11-18,08:07,1.65
31.43119,74.82677,2024-11-18,08:07,1.33
31.42002,74.82054,2024-11-18,08:07,2.08
31.43798,74.96887,2024-11-18,08:07,4.89
31.24416,73.68698,2024-11-18,08:07,3.34
31.27055,73.85963,2024-11-18,08:07,3.11
31.44585,75.04781,2024-11-18,08:07,3.77
31.24025,73.68365,2024-11-18,08:07,4.35
31.24086,73.68768,2024-11-18,08:07,8.39
31.25132,73.75592,2024-11-18,08:07,2.87
31.2186,73.60943,2024-11-18,08:07,7.47
31.21344,73.59807,2024-11-18,08:07,9.8
31.24118,73.77873,2024-11-18,08:07,1.64
31.22044,73.68777,2024-11-18,08:07,3.15
31.36875,74.67953,2024-11-18,08:07,2.35
31.34871,74.61237,2024-11-18,08:07,4.98
31.38712,74.8775,2024-11-18,08:07,2.9
31.18058,73.51788,2024-11-18,08:07,4.44
31.17603,73.51054,2024-11-18,08:07,5.88
31.3728,74.82559,2024-11-18,08:07,4.18
31.17397,73.51926,2024-11-18,08:07,7.4
31.17459,73.52328,2024-11-18,08:07,7.4
31.45443,75.42651,2024-11-18,08:07,2.46
31.1663,73.49183,2024-11-18,08:07,4.24
31.33187,74.59063,2024-11-18,08:07,2.37
31.38748,74.99982,2024-11-18,08:07,1.88
31.40595,75.17875,2024-11-18,08:07,3.14
31.31727,74.63113,2024-11-18,08:07,1.93
31.32731,74.70027,2024-11-18,08:07,2.48
31.32849,74.70841,2024-11-18,08:07,1.43
31.30745,74.58713,2024-11-18,08:07,6.79
31.22101,74.02717,2024-11-18,08:07,2.06
31.11838,73.38152,2024-11-18,08:07,1.71
31.36267,75.04272,2024-11-18,08:07,4.74
31.41095,75.38742,2024-11-18,08:07,7.59
31.12583,73.46678,2024-11-18,08:07,2.75
31.36127,75.04247,2024-11-18,08:07,1.68
31.41029,75.3869,2024-11-18,08:07,3.3
31.3321,74.88776,2024-11-18,08:07,0.97
31.35359,75.06087,2024-11-18,08:07,2.23
31.29991,74.83099,2024-11-18,08:07,2.59
31.31703,74.94966,2024-11-18,08:07,1.75
31.27831,74.77648,2024-11-18,08:07,3.3
31.32956,75.13336,2024-11-18,08:07,2.65
31.257,74.81841,2024-11-18,08:07,2.0
31.26033,74.88914,2024-11-18,08:07,8.42
31.24094,74.82574,2024-11-18,08:07,2.63
31.23487,74.83112,2024-11-18,08:07,3.36
31.23546,74.83521,2024-11-18,08:07,2.54
31.26607,75.07358,2024-11-18,08:07,13.17
31.27307,75.12304,2024-11-18,08:07,1.88
31.28647,75.21815,2024-11-18,08:07,1.88
31.29242,75.28519,2024-11-18,08:07,2.03
31.18697,74.58924,2024-11-18,08:07,1.34
31.23743,74.93506,2024-11-18,08:07,12.41
31.23409,74.93571,2024-11-18,08:07,12.41
31.23135,74.94044,2024-11-18,08:07,3.25
31.22134,74.94239,2024-11-18,08:07,3.18
31.15635,74.52041,2024-11-18,08:07,5.2
31.19969,74.81649,2024-11-18,08:07,5.79
31.21036,74.96136,2024-11-18,08:07,4.03
31.21939,75.04814,2024-11-18,08:07,2.18
31.22722,75.12696,2024-11-18,08:07,4.25
31.18426,74.89921,2024-11-18,08:07,1.3
31.20914,75.09659,2024-11-18,08:07,1.42
31.12666,74.59702,2024-11-18,08:07,1.82
31.16211,74.84061,2024-11-18,08:07,2.66
31.16545,74.91127,2024-11-18,08:07,1.94
31.18515,75.09698,2024-11-18,08:07,1.45
31.17771,75.06886,2024-11-18,08:07,5.25
31.12388,74.71848,2024-11-18,08:07,6.5
31.14331,74.85267,2024-11-18,08:07,7.14
31.1343,74.83768,2024-11-18,08:07,1.69
30.49969,74.35892,2024-11-18,08:07,13.05
30.50149,74.3709,2024-11-18,08:07,2.48
30.50209,74.37489,2024-11-18,08:07,2.48
30.52325,74.53934,2024-11-18,08:07,3.6
30.57245,74.87274,2024-11-18,08:07,1.65
30.60838,75.11981,2024-11-18,08:07,4.98
30.52555,74.60072,2024-11-18,08:07,4.86
30.72066,75.96286,2024-11-18,08:07,2.08
30.46966,74.24988,2024-11-18,08:07,2.03
30.52283,74.60538,2024-11-18,08:07,5.5
30.54121,74.72976,2024-11-18,08:07,1.79
30.60384,75.18346,2024-11-18,08:07,3.96
30.6005,75.1841,2024-11-18,08:07,3.96
30.47415,74.34758,2024-11-18,08:07,2.06
30.58015,75.06678,2024-11-18,08:07,4.47
30.57682,75.06742,2024-11-18,08:07,4.47
30.54233,74.85372,2024-11-18,08:07,2.23
30.46483,74.35355,2024-11-18,08:07,2.4
30.49464,74.55323,2024-11-18,08:07,2.66
30.49523,74.55723,2024-11-18,08:07,2.66
30.51539,74.6935,2024-11-18,08:07,1.51
30.51598,74.69753,2024-11-18,08:07,3.92
30.65486,75.66454,2024-11-18,08:07,2.41
30.39868,73.93995,2024-11-18,08:07,16.36
30.4381,74.19875,2024-11-18,08:07,5.51
30.51326,74.70218,2024-11-18,08:07,3.14
30.65615,75.69853,2024-11-18,08:07,2.46
30.51526,74.73897,2024-11-18,08:07,8.43
30.40243,74.00896,2024-11-18,08:07,2.62
30.55019,75.00172,2024-11-18,08:07,7.64
30.59464,75.31116,2024-11-18,08:07,1.4
30.61621,75.46328,2024-11-18,08:07,1.39
30.64765,75.68727,2024-11-18,08:07,7.91
30.48496,74.57986,2024-11-18,08:07,3.39
30.48555,74.58387,2024-11-18,08:07,3.39
30.49917,74.67604,2024-11-18,08:07,9.54
30.50213,74.69611,2024-11-18,08:07,14.55
